cust_id,pred_prob
1,0.06672968791160004
2,0.22827576561441326
3,0.5577217555015024
4,0.40509908361740904
5,0.6099190144087555
6,0.030208745341672807
7,0.139567747259347
8,0.16335701831113866
9,0.4964015457318636
10,0.1492322822525451
11,0.46611232899033245
12,0.39962939671080744
13,0.30559742561871905
14,0.2829830785705759
15,0.04868604475857869
16,0.13301244182688848
17,0.558596242584271
18,0.2971698437390245
19,0.10868617700658992
20,0.3221525647837128
21,0.35489696602444476
22,0.33716940316924976
23,0.1214998690601879
24,0.31117827273657817
25,0.17529948632742157
26,0.2779246628988405
27,0.04723251517719441
28,0.14399239344395223
29,0.6201218555059892
30,0.570703190790956
31,0.02189234652840341
32,0.09199416401255389
33,0.2924316966368101
34,0.04641733685033758
35,0.18025690662343033
36,0.3430087361722354
37,0.02978189822542307
38,0.24149593652597282
39,0.2100282485119302
40,0.38970490413244036
41,0.3297720453506916
42,0.039589959389589584
43,0.1498881462189633
44,0.042051259558364404
45,0.09379315228886188
46,0.04510543227189327
47,0.05630605525872883
48,0.42321842361546225
49,0.14807429826753754
50,0.22221372140731704
51,0.44134936721391704
52,0.11262145213788556
53,0.24876365378056964
54,0.17899321848459218
55,0.15365624252633844
56,0.3915698305985072
57,0.32474453588195223
58,0.2934898272920369
59,0.05504318581850079
60,0.21328341031170542
61,0.3876013467381302
62,0.043522490777147774
63,0.06769694678935799
64,0.33735200900543205
65,0.3103743016689209
66,0.131938905962676
67,0.22324582622635153
68,0.5860238189027539
69,0.49834627853378655
70,0.48926025266576323
71,0.17427207918906737
72,0.19770131238046865
73,0.40527658698161856
74,0.32450570207010154
75,0.03654852578114763
76,0.0795353688770556
77,0.030918416980542537
78,0.16144766294616866
79,0.05982113189647166
80,0.5569553511396306
81,0.03066868637888037
82,0.36672701213406184
83,0.2611457743770315
84,0.5328767037287415
85,0.5602184755715691
86,0.23983683578336779
87,0.40443067734769006
88,0.2978807731703784
89,0.4483355622667309
90,0.2559731414956053
91,0.15990434150851765
92,0.26147815746439623
93,0.10116482224357191
94,0.20482932714134033
95,0.09611155113071622
96,0.02962700812576048
97,0.051817157680060025
98,0.33786490472582925
99,0.36568198701572296
100,0.3683066648093857
101,0.3448415704876858
102,0.35700258203184354
