cust_id,pred_prob
1,0.015424074516695453
2,0.03465248376259665
3,0.14692019904574863
4,0.06256995773002638
5,0.09337316908610939
6,0.00683854205565935
7,0.027600221307785333
8,0.02466481969790524
9,0.09190910934207798
10,0.030786249901864286
11,0.08163006658331454
12,0.04843310107222075
13,0.05269690521069138
14,0.03489395071627109
15,0.008437885118497555
16,0.026513978197720126
17,0.10563534977331265
18,0.04289052198784561
19,0.01658499149059521
20,0.06502465223048057
21,0.04874340420228324
22,0.046930250990267194
23,0.028708018979553634
24,0.04533090777003924
25,0.03339166295056059
26,0.05324545906352785
27,0.009040564686631995
28,0.020591447077327317
29,0.1381520626968539
30,0.11687049030392399
31,0.005381823435962359
32,0.019431938367964606
33,0.06547792175694846
34,0.008554875540796179
35,0.0332854805345157
36,0.07268394607622106
37,0.00656960832940232
38,0.03807661163127553
39,0.028369709127592277
40,0.07487621879064126
41,0.047453814655616086
42,0.007884305678739234
43,0.020170286340370807
44,0.007912504881446902
45,0.018042083394487287
46,0.008301087634097603
47,0.012262484124693773
48,0.0905894215181964
49,0.029178707529480142
50,0.031080554664666485
51,0.08484819070402105
52,0.013790127388091725
53,0.030247768830247775
54,0.027172841943857724
55,0.0233072656334006
56,0.0988619278676108
57,0.06509955877857022
58,0.033335549919792255
59,0.009347726165229803
60,0.034867771383376364
61,0.09256000232431279
62,0.009640122962528693
63,0.013215960964353738
64,0.06938469626075933
65,0.04729223129985808
66,0.020404886818376565
67,0.03928465060645786
68,0.16444500606966128
69,0.15840292200243283
70,0.08468234570904308
71,0.03949517739480328
72,0.028138354900397372
73,0.0694188576711251
74,0.05461396735615601
75,0.009048257231742686
76,0.013494042351993064
77,0.007286810242678172
78,0.034961942191716736
79,0.013566015199078123
80,0.09480692187427851
81,0.00781536989475892
82,0.06093529165041099
83,0.0438942480839883
84,0.11174417680094292
85,0.08672741466731614
86,0.037675937592762415
87,0.04843939595600479
88,0.05294277986230463
89,0.09360987781581559
90,0.03742815525322503
91,0.027120403432562678
92,0.05458383096634226
93,0.017337472648740138
94,0.03865388586379501
