cust_id,pred_prob
1,0.012449393
2,0.038496846
3,0.226921763
4,0.063483631
5,0.204389399
6,0.004108486
7,0.043336935
8,0.023517716
9,0.072093619
10,0.031870708
11,0.07313878
12,0.068023441
13,0.042760697
14,0.050982908
15,0.007517178
16,0.030181806
17,0.109620054
18,0.060430735
19,0.015996595
20,0.051726429
21,0.04707136
22,0.04367506
23,0.024302201
24,0.040207728
25,0.035359926
26,0.039924267
27,0.007239879
28,0.02000377
29,0.216004045
30,0.121030722
31,0.002341569
32,0.017925369
33,0.051563933
34,0.006448661
35,0.026611874
36,0.055988116
37,0.004051712
38,0.033160453
39,0.027652649
40,0.090550233
41,0.038252367
42,0.004309348
43,0.017085093
44,0.006875316
45,0.020748002
46,0.006180351
47,0.010815262
48,0.098486202
49,0.022694801
50,0.023538446
51,0.071652877
52,0.012396019
53,0.030323529
54,0.026003397
55,0.021492218
56,0.097231678
57,0.07353015
58,0.04398509
59,0.006274072
60,0.030057504
61,0.107492331
62,0.007490608
63,0.008710364
64,0.123344729
65,0.040503551
66,0.020764561
67,0.03991881
68,0.162953257
69,0.289072887
70,0.082723622
71,0.027640823
72,0.039373106
73,0.057273499
74,0.048190771
75,0.007198138
76,0.010325483
77,0.004563922
78,0.02151366
79,0.009209278
80,0.085284285
81,0.005410191
82,0.074375276
83,0.037706649
84,0.111876625
85,0.104134207
86,0.038566628
87,0.047294721
88,0.048591545
89,0.107111689
90,0.040538829
91,0.025054202
92,0.038594681
93,0.017430457
94,0.037320334
95,0.010226871
96,0.004432485
97,0.009174722
98,0.054942832
99,0.044212619
100,0.065342479
101,0.053559853
102,0.070023275
103,0.015601277
104,0.091091279
105,0.007082037
106,0.171377327
107,0.031104309
108,0.474785465
109,0.009521344
110,0.015846499
111,0.021000585
112,0.137096847
113,0.073753505
114,0.04115671
115,0.013016232
116,0.020387592
117,0.019235687
118,0.00482699
119,0.049878779
120,0.020822465
121,0.007264622
122,0.45977759
123,0.036507483
124,0.004655074
125,0.003585643
126,0.151371412
127,0.015607806
128,0.004650482
129,0.044930281
130,0.126095915
131,0.020471117
132,0.033286719
133,0.131868273
134,0.443603524
135,0.067168612
136,0.069681008
137,0.086869868
