cust_id,pred_prob
1,0.01468944363296032
2,0.016085296869277954
3,0.0350675955414772
4,0.0265182051807642
5,0.026526374742388725
6,0.010938487946987152
7,0.017715226858854294
8,0.013213318772614002
9,0.05944044142961502
10,0.018531255424022675
11,0.03468235209584236
12,0.016054565086960793
13,0.04913509637117386
14,0.015745000913739204
15,0.010938487946987152
16,0.013842412270605564
17,0.0353618860244751
18,0.015036066994071007
19,0.012872876599431038
20,0.0415266677737236
21,0.024799756705760956
22,0.024098273366689682
23,0.021150000393390656
24,0.02886120229959488
25,0.017286391928792
26,0.03296931833028793
27,0.0119125135242939
28,0.015275431796908379
29,0.06311122328042984
30,0.04430096596479416
31,0.010938487946987152
32,0.0203850157558918
33,0.03371736407279968
34,0.012791397981345654
35,0.03331412002444267
36,0.05936764180660248
37,0.010938487946987152
38,0.023275267332792282
39,0.012723193503916264
40,0.01912149228155613
41,0.025752965360879898
42,0.011476265266537666
43,0.01264154352247715
44,0.011163861490786076
45,0.011861818842589855
46,0.010938487946987152
47,0.01582605391740799
48,0.04993600770831108
49,0.03224897012114525
50,0.030180392786860466
51,0.03885018453001976
52,0.012746321968734264
53,0.014890988357365131
54,0.017400790005922318
55,0.01791038177907467
56,0.0898209661245346
57,0.01643596962094307
58,0.02255392074584961
59,0.012015747837722301
60,0.025343023240566254
61,0.04427746683359146
62,0.013039120472967625
63,0.013865969143807888
64,0.02160361222922802
65,0.025728506967425346
66,0.019363095983862877
67,0.014040584675967693
68,0.12466419488191605
69,0.06554070860147476
70,0.05600018799304962
71,0.03728668391704559
72,0.01524744089692831
73,0.028819745406508446
74,0.03319649025797844
75,0.01298314519226551
76,0.014416388235986233
77,0.010938487946987152
78,0.024075603112578392
79,0.016871627420186996
80,0.03601870313286781
81,0.011163861490786076
82,0.022019799798727036
83,0.03785284608602524
84,0.06380493193864822
85,0.023773781955242157
86,0.03242398798465729
87,0.01950070448219776
88,0.025595569983124733
89,0.059356268495321274
90,0.018009638413786888
91,0.018612893298268318
92,0.045734696090221405
93,0.015505198389291763
94,0.019387261942029
95,0.027167176827788353
96,0.011163861490786076
97,0.013264247216284275
98,0.018324464559555054
99,0.04492960870265961
100,0.01595098339021206
101,0.05981362238526344
102,0.02970203384757042
103,0.01392403244972229
104,0.04436260834336281
105,0.016875755041837692
106,0.013123876415193081
107,0.019663343206048012
108,0.05038795992732048
109,0.0129561647772789
110,0.013316242024302483
111,0.015213970094919205
112,0.16205568611621857
113,0.015271688811480999
114,0.012510229833424091
115,0.04842337965965271
116,0.012649992480874062
117,0.01737183891236782
118,0.011094559915363789
119,0.01570277288556099
120,0.014508256688714027
121,0.010938487946987152
122,0.031957898288965225
123,0.03387974947690964
124,0.010938487946987152
125,0.010938487946987152
126,0.020902099087834358
127,0.013221640139818192
128,0.010938487946987152
129,0.029343945905566216
130,0.021054353564977646
131,0.013613328337669373
132,0.02683381922543049
133,0.12446331232786179
134,0.043743375688791275
135,0.05146124213933945
136,0.031233439221978188
137,0.03471827134490013
138,0.06092096120119095
139,0.016079818829894066
140,0.013607715256512165
141,0.06263044476509094
142,0.011529975570738316
143,0.01443808525800705
144,0.017462190240621567
145,0.0356329120695591
146,0.018059683963656425
147,0.012870397418737411
148,0.03642759472131729
149,0.03364931419491768
150,0.033140115439891815
151,0.0163690485060215
152,0.04912872985005379
153,0.015190019272267818
154,0.01248678844422102
155,0.01193303894251585
156,0.08117906749248505
157,0.07447029650211334
158,0.042603280395269394
159,0.012050118297338486
160,0.050224073231220245
161,0.018257401883602142
162,0.051084838807582855
163,0.032862983644008636
164,0.05330938473343849
165,0.04668080061674118
166,0.017796793952584267
167,0.01597878336906433
168,0.014211325906217098
169,0.05442903935909271
170,0.022141730412840843
171,0.014224263839423656
172,0.026626398786902428
173,0.09833682328462601
174,0.011141170747578144
175,0.046485889703035355
176,0.012756424956023693
177,0.019033633172512054
178,0.010938487946987152
179,0.028499770909547806
180,0.011633448302745819
181,0.026846429333090782
182,0.03448956832289696
183,0.09496986865997314
184,0.012536246329545975
185,0.01317455992102623
186,0.01637129671871662
187,0.02409583330154419
188,0.03943508118391037
189,0.017903774976730347
190,0.021485207602381706
191,0.021114688366651535
192,0.018988629803061485
193,0.014925098046660423
194,0.031206103041768074
195,0.015470340847969055
196,0.016709325835108757
197,0.01859443634748459
198,0.015690071508288383
199,0.012953762896358967
200,0.0204012431204319
201,0.025553736835718155
202,0.015776369720697403
203,0.012674583122134209
204,0.010938487946987152
205,0.02549140714108944
206,0.012139979749917984
207,0.0175368282943964
208,0.08312081545591354
209,0.021197402849793434
210,0.04929003119468689
211,0.022520234808325768
212,0.014503423124551773
213,0.012722025625407696
214,0.02606320194900036
215,0.05138010159134865
216,0.014853361062705517
217,0.032858707010746
218,0.045916423201560974
219,0.03150042146444321
220,0.01434370968490839
221,0.08254688233137131
222,0.02094692550599575
223,0.02436898835003376
224,0.05683226138353348
225,0.03446907550096512
226,0.013767451047897339
227,0.06851130723953247
228,0.01415657252073288
229,0.02028777077794075
230,0.016254089772701263
231,0.012447502464056015
232,0.019322922453284264
233,0.011094559915363789
234,0.027900226414203644
235,0.031019823625683784
236,0.01213931106030941
237,0.014639574103057384
238,0.011354951187968254
